Hyperparameters,Avg Win Count,Min Win Count,Max Win Count,Std Win Count,Avg L2 Loss,Min L2 Loss,Max L2 Loss,Std L2 Loss,Best Agent
"(10, 0.5, 0.25, 2, 0.05)",38.5,32.0,44.0,3.4132096331752027,86405.28175,74515.0689,97758.01029999998,7700.776549480536,"[58 11  8  2  7 51  8 10  2  1  4  6 29 17 16  1 27 11 25  6 44 19 37  7
 13 36 51  2  2 40  4 38 40 12 22 57  1 49 62 23 42 26 41  7 34 42 53 54
 28 36 12  4 80 61 78 19 66 40 45 75 38 80 58 39  9 41 17 23 35 41 76 78
 71 10 57 88 32 63 93 62 46 16  0 45 49  8 15 55 99 79 20 98 64 29 68 44
 63 29 18 92  7]"
"(10, 0.5, 0.25, 2, 0.15)",17.0,14.0,26.0,3.255764119219941,93943.62654,79356.46919999999,127582.81830000001,13851.077057996963,"[77 15 27  6 11  7  6 16 25 32  9 24 41 23 21 26  5 82  1  0  5 33 59 17
 13 30 17 44  4  2  3 31 24 41 41 14 46 39 67 22 14 11 40 13 31 22  3  8
 43 49 27 88 43 98 36  7 44 14 92 54 71 27 83 67 54 89 10 88  4 23 50 64
 56 66 33 21 33 77 18 74 79 69 50 83 29 20 71  7 49 22 97 80 86 78 41 97
 79  1 37 98 13]"
"(20, 0.25, 0.5, 0.5, 0.05)",21.7,17.0,30.0,3.465544690232691,85686.45343000001,66843.68349999998,121150.49239999997,14717.729486028175,"[ 72  85  10  38  12  10  14   8  13  56   9  28  18   3   8  26  18  12
  38  17   1   8  35   2   0  11  19  25   6  12   4  46  46  29  46  10
  41  28  39   1  48  29   7  25  22  90  47  85  58  69  42  24  39  22
  20  52  38  57  87   0  45  81  32  51  64  54  84  26  21  26  81  47
  27   2   9 100   6  31  99  12  82  95   3  46  57  67  41  16  23  97
  66  16  94  15  39  12  18  40  81  77  83]"
"(20, 0.25, 0.5, 0.5, 0.15)",28.3,24.0,34.0,3.348133808556641,86190.52958,75388.4005,100501.96419999999,8345.059243539657,"[ 47  83   3  18  49  19  26  24  11  12  14  17   8  14  21   4  23  40
   6  20  14  18  39  26  19  12  14  62  18  22  32  23  17  14   9  23
  46  39  67  25  24  14  65  25  18  29  41   8  18  12  60  68  59   2
   8  52  32  86   1 100  65  13  34  53  51   3  60   2  20  31  28  78
  15  81  25  20 100  71  56  78  26  98  44  65 100  38  65  83  35  59
   2  57  89  50  43  87  72  44  55  79  61]"
"(20, 0.25, 0.5, 1, 0.05)",39.8,32.0,45.0,3.515679166249389,16895.665830000005,14928.840600000001,19542.903999999995,1196.6067776554892,"[ 56  93  73  13  10   8  11   7  13   6   2   9   6   6   3  16   1  10
   4  17  10   9   5   0   9  16   3   9  24  12   9  22   4  18   6  26
  16  10  35  21  20  16  17  26  29   1  37  34   4  29  17  49  35  18
  12 100  48  23  77   6  30  52  49  66  70  96  17  51  21  56  40  44
  73  92  67  22  78  22  65  53  79  84  66  99  98  78  13  47  52  72
  82  84  40  32  44  59  79  37  86  33  71]"
"(20, 0.25, 0.5, 1, 0.15)",86.6,78.0,98.0,6.036555309114628,10471.02489,9529.739700000002,12627.934900000002,867.4619118952982,"[ 8  4 12  1  2  4  5  4  9  6  4 17  2 11  7  8  3 17 12 14 15 14 22 11
 20  3 18 30 18 20 10  2 15 22 26  1 29 24 13 35 14 32 29  6 20 25 13 25
 32 30 27 28 23 47 95 40 33 68 15 44 84 16 44 24 10 64 45 18 25 73 90 44
 73 57 61 96 67 20 59 19  4 46 22  1 76 99 62 51 76 50 40 65 60 93 98 49
 86 60 88 66 59]"
"(20, 0.25, 0.5, 2, 0.05)",44.3,38.0,49.0,3.1953090617340916,90421.14739999999,84050.58589999996,99575.37219999998,4811.685603951045,"[ 72  60  50  14  52   6  22  23  30  18  32   5  23   7  36  14  13  17
  10   5   2  19  39  24  33  14  13  17  27  13  35  13  18  16  12  22
  15  66  30   6  11  15  53   6  19  21  52  65  53   4  74  34  19  11
  39  75  31  17  12  62  50   0  26  15  86  93  22  48 100  68   8  38
  39  89  57   7  58   9  72   4  66  19  14  25  86  61  42  86  12  19
  60  41  69  47  18  91  91  60   6  78  54]"
"(20, 0.25, 0.5, 2, 0.15)",30.0,23.0,33.0,2.932575659723036,62485.024040000004,56731.87649999999,68801.80569999998,3649.3785286311067,"[21 32 72 67 23 16 20 13 25 24 11 21  5  3  7 17 14 24  7  9  3 28  5  5
  4  7 18  3 37 20 35 27 25 17 31 34 12 19  6 23 51 27 22 33 15 49 64 53
 59 50 21 39 67 39 74 21 44 16 32 60 43 11  4 58 19 33 74 94 90 93 44 39
 77 58 18 39 38 62 72 67 66 75 33 17  1 37 72  0 83 18 63 70 78 19 41 69
  7  2  3 64 25]"
"(20, 0.5, 0.25, 0.5, 0.05)",12.9,8.0,18.0,2.6248809496813377,91517.89275,81513.3438,108283.55570000001,8811.902109187931,"[20 98 17 74 58 39 24 15 19 17 19 26 17 16 16 33 20  3 18  4 23 35 12 30
 22 12 24  0 13 29  8  1 56 52 26 25 29 50  6 40 15 66 34 52 42 68 82 60
 86 50 26 99 91 21 32 54  6 37 81 68 30 42 40 51 94 40  3 68 85 72 71 65
 58 11 28 63 50 52  0 55 15 42 55 10 54 34 38 42 14 73  8 56 96 70 81 83
  8 83 14 55 38]"
"(20, 0.5, 0.25, 0.5, 0.15)",19.6,17.0,23.0,2.1999999999999997,95535.16626000001,91914.3473,100455.9237,2836.0317369161858,"[ 88  16  73  47  97  16  40  30  31  23  20  22  10  16  11  10  20   6
  19  18  20  28  15   9  25  18  46  42  24  11  16  16  35   0  26  36
  51  34  25  35  38   7  19  24  54  12  48  68  35  32  20  35  90 100
  47  28  86  94  45  76  88  98  76  41  35  57  11  39   5  51  59 100
  58  40  91  80  33  88   0  98  83  94  15   7  56  32   3  23   6  49
  78  39  22  14  55  30  89  35  14  69  64]"
"(20, 0.5, 0.25, 1, 0.05)",45.0,36.0,52.0,4.8373546489791295,6920.22719,5462.508899999999,12933.4872,2069.045982455762,"[ 0  3  3  7  4  1  4  7  9  5  2  0  7  2 10  6  4  5 12 15  4 14  1 17
 16 16 23 20 20  7  3 10 14  6  6 17 24  5 11 10  8 15 25 21 12 31 32 38
  9 43 20 21 46 15 70 17 75 87 52 31 69 67 38 46 97 76 46 14 95 17 34 88
 85 88 43  8 35 14 32 40 74 67 79 10 46 85 30 98  6 21 22 36 89 93 91 53
 27 99 14  9 49]"
"(20, 0.5, 0.25, 1, 0.15)",59.0,52.0,65.0,3.82099463490856,8138.43278,7312.958899999999,9444.962799999998,555.4009782864082,"[15 95  9  6  7  4  4  1  3  0  4 11  6  9  3 17 17  6 16  3  9  8  3  9
 10 17 13 13 14 18 15 13  9 15 22 15 19 24 18 24 23 22 26 20 36 34 26 21
 31 39 10 39 48 43 22 37  5 72 53 18  8 15 65 13 21 15 41 35 49 93 17 64
  4 22 85 68 79 10 77 45 14 45 53  1  8  6 12 97 85 98 64 48 65  6 48  2
 69  3 54 16 72]"
"(20, 0.5, 0.25, 2, 0.05)",47.4,43.0,54.0,3.4698703145794947,41684.88235,34641.44759999999,49382.674200000016,4923.687672810663,"[ 52   3   7   3   1  11  53  36  40   3   1  25  20  20  17  23  17  22
  12  17  25  36  42  13   2  14  10  13  31  18  23   1  12  29  15  35
  44   6  16  15  12  27  46  48  28  37   0  46  48  56  10  33  60  80
  12  71  35  33  20  85  82   2  65  41  32  55  14  32  83   0  98  74
 100  93  32  52  90  27  31  64  73  66  85  25  61  60  50  83  64  73
  36  70  95  57  48  77  31  38  38   2  16]"
"(20, 0.5, 0.25, 2, 0.15)",18.7,16.0,22.0,2.0518284528683193,80840.23491,75293.7622,87261.96220000001,3456.3862216998386,"[ 29  32  32  66  24  41  26  23  26  18  25  13  10  29  17  21  14  16
  19  11   3   3  35   3  31  17  33  13  14   4  47   6  18   8  16   0
  24  27  27  57  21  24  11  16   3  33  30  33  70  29  79   0  37  44
  12  82  56  19  52   6  42  74  50  91  36  75   5  28  58  79  37 100
  99  92  51  63  56  29   9  49  56  33  40  63  46  66  12  25  79  83
  96  57  50   9  96  24  40  80  80   5  42]"
